state,year,quarter,district,registered_users
Manipur,2022,3,Unknown,35081
Manipur,2022,3,Unknown,28377
Manipur,2022,3,Unknown,18979
Manipur,2022,3,Unknown,14002
Manipur,2022,3,Unknown,11830
Manipur,2022,3,Unknown,9647
Manipur,2022,4,Unknown,145422
Manipur,2022,4,Unknown,94344
Manipur,2022,4,Unknown,44264
Manipur,2022,4,Unknown,42189
Manipur,2022,4,Unknown,36722
Manipur,2022,4,Unknown,29563
Manipur,2022,4,Unknown,19797
Manipur,2022,4,Unknown,14415
Manipur,2022,4,Unknown,12297
Manipur,2022,4,Unknown,9973
Manipur,2023,1,Unknown,151777
Manipur,2023,1,Unknown,98499
Manipur,2023,1,Unknown,46248
Manipur,2023,1,Unknown,44031
Manipur,2023,1,Unknown,38361
Manipur,2023,1,Unknown,30917
Manipur,2023,1,Unknown,20700
Manipur,2023,1,Unknown,15024
Manipur,2023,1,Unknown,12843
Manipur,2023,1,Unknown,10406
Manipur,2023,2,Unknown,157911
Manipur,2023,2,Unknown,102530
Manipur,2023,2,Unknown,48169
Manipur,2023,2,Unknown,46010
Manipur,2023,2,Unknown,40043
Manipur,2023,2,Unknown,32306
Manipur,2023,2,Unknown,21613
Manipur,2023,2,Unknown,15758
Manipur,2023,2,Unknown,13463
Manipur,2023,2,Unknown,10941
Manipur,2023,3,Unknown,164350
Manipur,2023,3,Unknown,106699
Manipur,2023,3,Unknown,50179
Manipur,2023,3,Unknown,47895
Manipur,2023,3,Unknown,41799
Manipur,2023,3,Unknown,33690
Manipur,2023,3,Unknown,22516
Manipur,2023,3,Unknown,16460
Manipur,2023,3,Unknown,14077
Manipur,2023,3,Unknown,11414
Manipur,2023,4,Unknown,171021
Manipur,2023,4,Unknown,111164
Manipur,2023,4,Unknown,52303
Manipur,2023,4,Unknown,49929
Manipur,2023,4,Unknown,43539
Manipur,2023,4,Unknown,35090
Manipur,2023,4,Unknown,23493
Manipur,2023,4,Unknown,17147
Manipur,2023,4,Unknown,14662
Manipur,2023,4,Unknown,11910
Manipur,2024,1,Unknown,178251
Manipur,2024,1,Unknown,115869
Manipur,2024,1,Unknown,54656
Manipur,2024,1,Unknown,52163
Manipur,2024,1,Unknown,45497
Manipur,2024,1,Unknown,36739
Manipur,2024,1,Unknown,24577
Manipur,2024,1,Unknown,18087
Manipur,2024,1,Unknown,15465
Manipur,2024,1,Unknown,12511
Manipur,2024,2,Unknown,185769
Manipur,2024,2,Unknown,120912
Manipur,2024,2,Unknown,57078
Manipur,2024,2,Unknown,54415
Manipur,2024,2,Unknown,47436
Manipur,2024,2,Unknown,38209
Manipur,2024,2,Unknown,25649
Manipur,2024,2,Unknown,18768
Manipur,2024,2,Unknown,16084
Manipur,2024,2,Unknown,13030
Manipur,2024,3,Unknown,174302
Manipur,2024,3,Unknown,112126
Manipur,2024,3,Unknown,87277
Manipur,2024,3,Unknown,49525
Manipur,2024,3,Unknown,43180
Manipur,2024,3,Unknown,24117
Manipur,2024,3,Unknown,21271
Manipur,2024,3,Unknown,17327
Manipur,2024,3,Unknown,16121
Manipur,2024,3,Unknown,12317
Manipur,2024,4,Unknown,179836
Manipur,2024,4,Unknown,115999
Manipur,2024,4,Unknown,90697
Manipur,2024,4,Unknown,51418
Manipur,2024,4,Unknown,44624
Manipur,2024,4,Unknown,25022
Manipur,2024,4,Unknown,21913
Manipur,2024,4,Unknown,18032
Manipur,2024,4,Unknown,16706
Manipur,2024,4,Unknown,12779
Meghalaya,2018,1,Unknown,9310
Meghalaya,2018,1,Unknown,3671
Meghalaya,2018,1,Unknown,1891
Meghalaya,2018,1,Unknown,1419
Meghalaya,2018,1,Unknown,736
Meghalaya,2018,1,Unknown,343
Meghalaya,2018,1,Unknown,299
Meghalaya,2018,1,Unknown,299
Meghalaya,2018,1,Unknown,254
Meghalaya,2018,1,Unknown,236
Meghalaya,2018,2,Unknown,12907
Meghalaya,2018,2,Unknown,5289
Meghalaya,2018,2,Unknown,2869
Meghalaya,2018,2,Unknown,2051
Meghalaya,2018,2,Unknown,1023
Meghalaya,2018,2,Unknown,530
Meghalaya,2018,2,Unknown,485
Meghalaya,2018,2,Unknown,472
Meghalaya,2018,2,Unknown,445
Meghalaya,2018,2,Unknown,437
Meghalaya,2018,3,Unknown,17543
Meghalaya,2018,3,Unknown,7529
Meghalaya,2018,3,Unknown,3889
Meghalaya,2018,3,Unknown,2886
Meghalaya,2018,3,Unknown,1465
Meghalaya,2018,3,Unknown,821
Meghalaya,2018,3,Unknown,810
Meghalaya,2018,3,Unknown,737
Meghalaya,2018,3,Unknown,730
Meghalaya,2018,3,Unknown,694
Meghalaya,2018,4,Unknown,22845
Meghalaya,2018,4,Unknown,10445
Meghalaya,2018,4,Unknown,5207
Meghalaya,2018,4,Unknown,3735
Meghalaya,2018,4,Unknown,1861
Meghalaya,2018,4,Unknown,1115
Meghalaya,2018,4,Unknown,1092
Meghalaya,2018,4,Unknown,1067
Meghalaya,2018,4,Unknown,1057
Meghalaya,2018,4,Unknown,957
Meghalaya,2019,1,Unknown,27937
Meghalaya,2019,1,Unknown,12932
Meghalaya,2019,1,Unknown,6543
Meghalaya,2019,1,Unknown,4643
Meghalaya,2019,1,Unknown,2276
Meghalaya,2019,1,Unknown,1482
Meghalaya,2019,1,Unknown,1434
Meghalaya,2019,1,Unknown,1424
Meghalaya,2019,1,Unknown,1296
Meghalaya,2019,1,Unknown,1191
Meghalaya,2019,2,Unknown,33377
Meghalaya,2019,2,Unknown,15673
Meghalaya,2019,2,Unknown,7894
Meghalaya,2019,2,Unknown,5580
Meghalaya,2019,2,Unknown,2846
Meghalaya,2019,2,Unknown,1965
Meghalaya,2019,2,Unknown,1902
Meghalaya,2019,2,Unknown,1855
Meghalaya,2019,2,Unknown,1640
Meghalaya,2019,2,Unknown,1566
Meghalaya,2019,3,Unknown,38761
Meghalaya,2019,3,Unknown,18509
Meghalaya,2019,3,Unknown,9007
Meghalaya,2019,3,Unknown,6371
Meghalaya,2019,3,Unknown,3346
Meghalaya,2019,3,Unknown,2403
Meghalaya,2019,3,Unknown,2313
Meghalaya,2019,3,Unknown,2306
Meghalaya,2019,3,Unknown,2020
Meghalaya,2019,3,Unknown,1838
Meghalaya,2019,4,Unknown,43484
Meghalaya,2019,4,Unknown,21300
Meghalaya,2019,4,Unknown,10308
Meghalaya,2019,4,Unknown,7343
Meghalaya,2019,4,Unknown,3946
Meghalaya,2019,4,Unknown,2871
Meghalaya,2019,4,Unknown,2788
Meghalaya,2019,4,Unknown,2757
Meghalaya,2019,4,Unknown,2434
Meghalaya,2019,4,Unknown,2180
Meghalaya,2020,1,Unknown,49251
Meghalaya,2020,1,Unknown,24124
Meghalaya,2020,1,Unknown,11689
Meghalaya,2020,1,Unknown,8368
Meghalaya,2020,1,Unknown,4530
Meghalaya,2020,1,Unknown,3311
Meghalaya,2020,1,Unknown,3251
Meghalaya,2020,1,Unknown,3234
Meghalaya,2020,1,Unknown,2810
Meghalaya,2020,1,Unknown,2522
Meghalaya,2020,2,Unknown,57322
Meghalaya,2020,2,Unknown,29492
Meghalaya,2020,2,Unknown,13550
Meghalaya,2020,2,Unknown,9695
Meghalaya,2020,2,Unknown,5717
Meghalaya,2020,2,Unknown,4318
Meghalaya,2020,2,Unknown,4266
Meghalaya,2020,2,Unknown,4132
Meghalaya,2020,2,Unknown,3590
Meghalaya,2020,2,Unknown,3195
Meghalaya,2020,3,Unknown,65268
Meghalaya,2020,3,Unknown,34201
Meghalaya,2020,3,Unknown,15427
Meghalaya,2020,3,Unknown,11084
Meghalaya,2020,3,Unknown,6997
Meghalaya,2020,3,Unknown,5242
Meghalaya,2020,3,Unknown,5082
Meghalaya,2020,3,Unknown,5002
Meghalaya,2020,3,Unknown,4370
Meghalaya,2020,3,Unknown,3899
Meghalaya,2020,4,Unknown,72639
Meghalaya,2020,4,Unknown,37988
Meghalaya,2020,4,Unknown,17198
Meghalaya,2020,4,Unknown,12337
Meghalaya,2020,4,Unknown,7968
Meghalaya,2020,4,Unknown,5914
Meghalaya,2020,4,Unknown,5777
Meghalaya,2020,4,Unknown,5772
Meghalaya,2020,4,Unknown,5006
Meghalaya,2020,4,Unknown,4484
Meghalaya,2021,1,Unknown,78429
Meghalaya,2021,1,Unknown,40993
Meghalaya,2021,1,Unknown,18641
Meghalaya,2021,1,Unknown,13460
Meghalaya,2021,1,Unknown,8665
Meghalaya,2021,1,Unknown,6392
Meghalaya,2021,1,Unknown,6276
Meghalaya,2021,1,Unknown,6237
Meghalaya,2021,1,Unknown,5439
Meghalaya,2021,1,Unknown,4858
Meghalaya,2021,2,Unknown,84124
Meghalaya,2021,2,Unknown,44151
Meghalaya,2021,2,Unknown,20098
Meghalaya,2021,2,Unknown,14530
Meghalaya,2021,2,Unknown,9409
Meghalaya,2021,2,Unknown,6951
Meghalaya,2021,2,Unknown,6835
Meghalaya,2021,2,Unknown,6754
Meghalaya,2021,2,Unknown,5922
Meghalaya,2021,2,Unknown,5296
Meghalaya,2021,3,Unknown,90505
Meghalaya,2021,3,Unknown,47869
Meghalaya,2021,3,Unknown,21875
Meghalaya,2021,3,Unknown,15847
Meghalaya,2021,3,Unknown,10337
Meghalaya,2021,3,Unknown,7584
Meghalaya,2021,3,Unknown,7531
Meghalaya,2021,3,Unknown,7389
Meghalaya,2021,3,Unknown,6442
Meghalaya,2021,3,Unknown,5884
Meghalaya,2021,4,Unknown,96942
Meghalaya,2021,4,Unknown,51617
Meghalaya,2021,4,Unknown,23562
Meghalaya,2021,4,Unknown,17115
Meghalaya,2021,4,Unknown,11189
Meghalaya,2021,4,Unknown,8212
Meghalaya,2021,4,Unknown,8197
Meghalaya,2021,4,Unknown,8015
Meghalaya,2021,4,Unknown,7005
Meghalaya,2021,4,Unknown,6428
Meghalaya,2022,1,Unknown,102838
Meghalaya,2022,1,Unknown,55028
Meghalaya,2022,1,Unknown,25112
Meghalaya,2022,1,Unknown,18301
Meghalaya,2022,1,Unknown,11952
Meghalaya,2022,1,Unknown,8795
Meghalaya,2022,1,Unknown,8758
Meghalaya,2022,1,Unknown,8578
Meghalaya,2022,1,Unknown,7508
Meghalaya,2022,1,Unknown,6839
Meghalaya,2022,2,Unknown,108330
Meghalaya,2022,2,Unknown,58178
Meghalaya,2022,2,Unknown,26541
Meghalaya,2022,2,Unknown,19314
Meghalaya,2022,2,Unknown,12593
Meghalaya,2022,2,Unknown,9312
Meghalaya,2022,2,Unknown,9266
Meghalaya,2022,2,Unknown,9052
Meghalaya,2022,2,Unknown,7922
Meghalaya,2022,2,Unknown,7196
Meghalaya,2022,3,Unknown,113816
Meghalaya,2022,3,Unknown,61273
Meghalaya,2022,3,Unknown,27844
Meghalaya,2022,3,Unknown,20320
Meghalaya,2022,3,Unknown,13176
Meghalaya,2022,3,Unknown,9773
Meghalaya,2022,3,Unknown,9735
Meghalaya,2022,3,Unknown,9484
Meghalaya,2022,3,Unknown,8265
Meghalaya,2022,3,Unknown,7493
Meghalaya,2022,4,Unknown,118978
Meghalaya,2022,4,Unknown,63792
Meghalaya,2022,4,Unknown,29041
Meghalaya,2022,4,Unknown,21201
Meghalaya,2022,4,Unknown,13633
Meghalaya,2022,4,Unknown,10145
Meghalaya,2022,4,Unknown,10062
Meghalaya,2022,4,Unknown,9846
Meghalaya,2022,4,Unknown,8553
Meghalaya,2022,4,Unknown,7705
Meghalaya,2023,1,Unknown,124181
Meghalaya,2023,1,Unknown,66808
Meghalaya,2023,1,Unknown,30369
Meghalaya,2023,1,Unknown,22122
Meghalaya,2023,1,Unknown,14218
Meghalaya,2023,1,Unknown,10580
Meghalaya,2023,1,Unknown,10504
Meghalaya,2023,1,Unknown,10235
Meghalaya,2023,1,Unknown,8897
Meghalaya,2023,1,Unknown,7981
Meghalaya,2023,2,Unknown,129260
Meghalaya,2023,2,Unknown,69925
Meghalaya,2023,2,Unknown,31744
Meghalaya,2023,2,Unknown,23231
Meghalaya,2023,2,Unknown,14912
Meghalaya,2023,2,Unknown,11135
Meghalaya,2023,2,Unknown,11073
Meghalaya,2023,2,Unknown,10727
Meghalaya,2023,2,Unknown,9386
Meghalaya,2023,2,Unknown,8423
Meghalaya,2023,3,Unknown,134378
Meghalaya,2023,3,Unknown,73025
Meghalaya,2023,3,Unknown,33175
Meghalaya,2023,3,Unknown,24260
Meghalaya,2023,3,Unknown,15633
Meghalaya,2023,3,Unknown,11626
Meghalaya,2023,3,Unknown,11624
Meghalaya,2023,3,Unknown,11212
Meghalaya,2023,3,Unknown,9809
Meghalaya,2023,3,Unknown,8831
Meghalaya,2023,4,Unknown,139387
Meghalaya,2023,4,Unknown,75911
Meghalaya,2023,4,Unknown,34488
Meghalaya,2023,4,Unknown,25185
Meghalaya,2023,4,Unknown,16280
Meghalaya,2023,4,Unknown,12113
Meghalaya,2023,4,Unknown,12086
Meghalaya,2023,4,Unknown,11648
Meghalaya,2023,4,Unknown,10230
Meghalaya,2023,4,Unknown,9182
Meghalaya,2024,1,Unknown,145281
Meghalaya,2024,1,Unknown,79443
Meghalaya,2024,1,Unknown,36099
Meghalaya,2024,1,Unknown,26338
Meghalaya,2024,1,Unknown,17113
Meghalaya,2024,1,Unknown,12769
Meghalaya,2024,1,Unknown,12685
Meghalaya,2024,1,Unknown,12249
Meghalaya,2024,1,Unknown,10792
Meghalaya,2024,1,Unknown,9685
Meghalaya,2024,2,Unknown,150809
Meghalaya,2024,2,Unknown,82499
Meghalaya,2024,2,Unknown,37444
Meghalaya,2024,2,Unknown,27419
Meghalaya,2024,2,Unknown,17766
Meghalaya,2024,2,Unknown,13255
Meghalaya,2024,2,Unknown,13156
Meghalaya,2024,2,Unknown,12734
Meghalaya,2024,2,Unknown,11161
Meghalaya,2024,2,Unknown,10013
Meghalaya,2024,3,Unknown,177957
Meghalaya,2024,3,Unknown,129037
Meghalaya,2024,3,Unknown,62726
Meghalaya,2024,3,Unknown,41061
Meghalaya,2024,3,Unknown,27906
Meghalaya,2024,3,Unknown,25555
Meghalaya,2024,3,Unknown,23080
Meghalaya,2024,3,Unknown,22926
Meghalaya,2024,3,Unknown,18167
Meghalaya,2024,3,Unknown,9967
Meghalaya,2024,4,Unknown,184163
Meghalaya,2024,4,Unknown,134833
Meghalaya,2024,4,Unknown,65395
Meghalaya,2024,4,Unknown,42383
Meghalaya,2024,4,Unknown,29222
Meghalaya,2024,4,Unknown,26823
Meghalaya,2024,4,Unknown,24279
Meghalaya,2024,4,Unknown,23920
Meghalaya,2024,4,Unknown,19117
Meghalaya,2024,4,Unknown,10476
Mizoram,2018,1,Unknown,4550
Mizoram,2018,1,Unknown,879
Mizoram,2018,1,Unknown,486
Mizoram,2018,1,Unknown,474
Mizoram,2018,1,Unknown,358
Mizoram,2018,1,Unknown,316
Mizoram,2018,1,Unknown,299
Mizoram,2018,1,Unknown,231
Mizoram,2018,2,Unknown,6211
Mizoram,2018,2,Unknown,1241
Mizoram,2018,2,Unknown,692
Mizoram,2018,2,Unknown,607
Mizoram,2018,2,Unknown,501
Mizoram,2018,2,Unknown,440
Mizoram,2018,2,Unknown,435
Mizoram,2018,2,Unknown,295
Mizoram,2018,3,Unknown,8460
Mizoram,2018,3,Unknown,1751
Mizoram,2018,3,Unknown,1012
Mizoram,2018,3,Unknown,922
Mizoram,2018,3,Unknown,729
Mizoram,2018,3,Unknown,633
Mizoram,2018,3,Unknown,599
Mizoram,2018,3,Unknown,396
Mizoram,2018,4,Unknown,11131
Mizoram,2018,4,Unknown,2391
Mizoram,2018,4,Unknown,1393
Mizoram,2018,4,Unknown,1254
Mizoram,2018,4,Unknown,1001
Mizoram,2018,4,Unknown,857
Mizoram,2018,4,Unknown,835
Mizoram,2018,4,Unknown,503
Mizoram,2019,1,Unknown,13422
Mizoram,2019,1,Unknown,2910
Mizoram,2019,1,Unknown,1730
Mizoram,2019,1,Unknown,1648
Mizoram,2019,1,Unknown,1179
Mizoram,2019,1,Unknown,1096
Mizoram,2019,1,Unknown,1047
Mizoram,2019,1,Unknown,638
Mizoram,2019,2,Unknown,15934
Mizoram,2019,2,Unknown,3575
Mizoram,2019,2,Unknown,2133
Mizoram,2019,2,Unknown,2120
Mizoram,2019,2,Unknown,1429
Mizoram,2019,2,Unknown,1428
Mizoram,2019,2,Unknown,1295
Mizoram,2019,2,Unknown,782
Mizoram,2019,3,Unknown,18992
Mizoram,2019,3,Unknown,4197
Mizoram,2019,3,Unknown,2647
Mizoram,2019,3,Unknown,2497
Mizoram,2019,3,Unknown,1733
Mizoram,2019,3,Unknown,1655
Mizoram,2019,3,Unknown,1512
Mizoram,2019,3,Unknown,901
Mizoram,2019,4,Unknown,21865
Mizoram,2019,4,Unknown,4926
Mizoram,2019,4,Unknown,3255
Mizoram,2019,4,Unknown,2929
Mizoram,2019,4,Unknown,2067
Mizoram,2019,4,Unknown,1996
Mizoram,2019,4,Unknown,1735
Mizoram,2019,4,Unknown,1036
Mizoram,2020,1,Unknown,25253
Mizoram,2020,1,Unknown,5778
Mizoram,2020,1,Unknown,3996
Mizoram,2020,1,Unknown,3360
Mizoram,2020,1,Unknown,2448
Mizoram,2020,1,Unknown,2379
Mizoram,2020,1,Unknown,1992
Mizoram,2020,1,Unknown,1293
Mizoram,2020,2,Unknown,29637
Mizoram,2020,2,Unknown,7006
Mizoram,2020,2,Unknown,4977
Mizoram,2020,2,Unknown,4022
Mizoram,2020,2,Unknown,3052
Mizoram,2020,2,Unknown,2911
Mizoram,2020,2,Unknown,2379
Mizoram,2020,2,Unknown,1590
Mizoram,2020,3,Unknown,36225
Mizoram,2020,3,Unknown,8442
Mizoram,2020,3,Unknown,6412
Mizoram,2020,3,Unknown,4923
Mizoram,2020,3,Unknown,3883
Mizoram,2020,3,Unknown,3597
Mizoram,2020,3,Unknown,2871
Mizoram,2020,3,Unknown,1962
Mizoram,2020,4,Unknown,41500
Mizoram,2020,4,Unknown,9794
Mizoram,2020,4,Unknown,7618
Mizoram,2020,4,Unknown,5599
Mizoram,2020,4,Unknown,4550
Mizoram,2020,4,Unknown,4083
Mizoram,2020,4,Unknown,3313
Mizoram,2020,4,Unknown,2274
Mizoram,2021,1,Unknown,45103
Mizoram,2021,1,Unknown,10638
Mizoram,2021,1,Unknown,8386
Mizoram,2021,1,Unknown,6120
Mizoram,2021,1,Unknown,4968
Mizoram,2021,1,Unknown,4467
Mizoram,2021,1,Unknown,3582
Mizoram,2021,1,Unknown,2486
Mizoram,2021,2,Unknown,48525
Mizoram,2021,2,Unknown,11491
Mizoram,2021,2,Unknown,9096
Mizoram,2021,2,Unknown,6624
Mizoram,2021,2,Unknown,5366
Mizoram,2021,2,Unknown,4882
Mizoram,2021,2,Unknown,3884
Mizoram,2021,2,Unknown,2684
Mizoram,2021,3,Unknown,52313
Mizoram,2021,3,Unknown,12614
Mizoram,2021,3,Unknown,9954
Mizoram,2021,3,Unknown,7229
Mizoram,2021,3,Unknown,5935
Mizoram,2021,3,Unknown,5392
Mizoram,2021,3,Unknown,4255
Mizoram,2021,3,Unknown,2955
Mizoram,2021,4,Unknown,56005
Mizoram,2021,4,Unknown,13668
Mizoram,2021,4,Unknown,10738
Mizoram,2021,4,Unknown,7850
Mizoram,2021,4,Unknown,6447
Mizoram,2021,4,Unknown,5887
Mizoram,2021,4,Unknown,4614
Mizoram,2021,4,Unknown,3196
Mizoram,2022,1,Unknown,59433
Mizoram,2022,1,Unknown,14538
Mizoram,2022,1,Unknown,11459
Mizoram,2022,1,Unknown,8375
Mizoram,2022,1,Unknown,6875
Mizoram,2022,1,Unknown,6299
Mizoram,2022,1,Unknown,4906
Mizoram,2022,1,Unknown,3410
Mizoram,2022,2,Unknown,62605
Mizoram,2022,2,Unknown,15302
Mizoram,2022,2,Unknown,12114
Mizoram,2022,2,Unknown,8872
Mizoram,2022,2,Unknown,7233
Mizoram,2022,2,Unknown,6641
Mizoram,2022,2,Unknown,5170
Mizoram,2022,2,Unknown,3598
Mizoram,2022,3,Unknown,65940
Mizoram,2022,3,Unknown,16062
Mizoram,2022,3,Unknown,12771
Mizoram,2022,3,Unknown,9300
Mizoram,2022,3,Unknown,7576
Mizoram,2022,3,Unknown,6931
Mizoram,2022,3,Unknown,5390
Mizoram,2022,3,Unknown,3765
Mizoram,2022,4,Unknown,68925
Mizoram,2022,4,Unknown,16676
Mizoram,2022,4,Unknown,13303
Mizoram,2022,4,Unknown,9602
Mizoram,2022,4,Unknown,7814
Mizoram,2022,4,Unknown,7086
Mizoram,2022,4,Unknown,5551
Mizoram,2022,4,Unknown,3913
Mizoram,2023,1,Unknown,71979
Mizoram,2023,1,Unknown,17393
Mizoram,2023,1,Unknown,13917
Mizoram,2023,1,Unknown,10051
Mizoram,2023,1,Unknown,8148
Mizoram,2023,1,Unknown,7399
Mizoram,2023,1,Unknown,5783
Mizoram,2023,1,Unknown,4081
Mizoram,2023,2,Unknown,74977
Mizoram,2023,2,Unknown,18222
Mizoram,2023,2,Unknown,14604
Mizoram,2023,2,Unknown,10535
Mizoram,2023,2,Unknown,8546
Mizoram,2023,2,Unknown,7820
Mizoram,2023,2,Unknown,6084
Mizoram,2023,2,Unknown,4273
Mizoram,2023,3,Unknown,78038
Mizoram,2023,3,Unknown,19056
Mizoram,2023,3,Unknown,15259
Mizoram,2023,3,Unknown,11036
Mizoram,2023,3,Unknown,8968
Mizoram,2023,3,Unknown,8205
Mizoram,2023,3,Unknown,6340
Mizoram,2023,3,Unknown,4476
Mizoram,2023,4,Unknown,81008
Mizoram,2023,4,Unknown,19893
Mizoram,2023,4,Unknown,15925
Mizoram,2023,4,Unknown,11527
Mizoram,2023,4,Unknown,9373
Mizoram,2023,4,Unknown,8589
Mizoram,2023,4,Unknown,6635
Mizoram,2023,4,Unknown,4677
Mizoram,2024,1,Unknown,84499
Mizoram,2024,1,Unknown,20891
Mizoram,2024,1,Unknown,16779
Mizoram,2024,1,Unknown,12085
Mizoram,2024,1,Unknown,9876
Mizoram,2024,1,Unknown,9085
Mizoram,2024,1,Unknown,6995
Mizoram,2024,1,Unknown,4916
Mizoram,2024,2,Unknown,87821
Mizoram,2024,2,Unknown,21695
Mizoram,2024,2,Unknown,17421
Mizoram,2024,2,Unknown,12540
Mizoram,2024,2,Unknown,10246
Mizoram,2024,2,Unknown,9452
Mizoram,2024,2,Unknown,7272
Mizoram,2024,2,Unknown,5093
Mizoram,2024,3,Unknown,109335
Mizoram,2024,3,Unknown,25124
Mizoram,2024,3,Unknown,24345
Mizoram,2024,3,Unknown,17391
Mizoram,2024,3,Unknown,14535
Mizoram,2024,3,Unknown,8785
Mizoram,2024,3,Unknown,8177
Mizoram,2024,3,Unknown,7056
Mizoram,2024,3,Unknown,4674
Mizoram,2024,3,Unknown,2797
Mizoram,2024,4,Unknown,113860
Mizoram,2024,4,Unknown,26236
Mizoram,2024,4,Unknown,25334
Mizoram,2024,4,Unknown,18177
Mizoram,2024,4,Unknown,15222
Mizoram,2024,4,Unknown,9183
Mizoram,2024,4,Unknown,8509
Mizoram,2024,4,Unknown,7374
Mizoram,2024,4,Unknown,4829
Mizoram,2024,4,Unknown,2932
Nagaland,2018,1,Unknown,8249
Nagaland,2018,1,Unknown,3036
Nagaland,2018,1,Unknown,1043
Nagaland,2018,1,Unknown,525
Nagaland,2018,1,Unknown,487
Nagaland,2018,1,Unknown,465
Nagaland,2018,1,Unknown,385
Nagaland,2018,1,Unknown,377
Nagaland,2018,1,Unknown,218
Nagaland,2018,1,Unknown,168
Nagaland,2018,2,Unknown,12093
Nagaland,2018,2,Unknown,4395
Nagaland,2018,2,Unknown,1616
Nagaland,2018,2,Unknown,892
Nagaland,2018,2,Unknown,736
Nagaland,2018,2,Unknown,703
Nagaland,2018,2,Unknown,594
Nagaland,2018,2,Unknown,593
Nagaland,2018,2,Unknown,358
Nagaland,2018,2,Unknown,258
Nagaland,2018,3,Unknown,17039
Nagaland,2018,3,Unknown,6298
Nagaland,2018,3,Unknown,2313
Nagaland,2018,3,Unknown,1287
Nagaland,2018,3,Unknown,1083
Nagaland,2018,3,Unknown,1017
Nagaland,2018,3,Unknown,934
Nagaland,2018,3,Unknown,821
Nagaland,2018,3,Unknown,526
Nagaland,2018,3,Unknown,465
Nagaland,2018,4,Unknown,22603
Nagaland,2018,4,Unknown,8583
Nagaland,2018,4,Unknown,2986
Nagaland,2018,4,Unknown,1884
Nagaland,2018,4,Unknown,1419
Nagaland,2018,4,Unknown,1391
Nagaland,2018,4,Unknown,1261
Nagaland,2018,4,Unknown,1099
Nagaland,2018,4,Unknown,710
Nagaland,2018,4,Unknown,661
Nagaland,2019,1,Unknown,28091
Nagaland,2019,1,Unknown,10747
Nagaland,2019,1,Unknown,3721
Nagaland,2019,1,Unknown,2458
Nagaland,2019,1,Unknown,1830
Nagaland,2019,1,Unknown,1727
Nagaland,2019,1,Unknown,1678
Nagaland,2019,1,Unknown,1374
Nagaland,2019,1,Unknown,884
Nagaland,2019,1,Unknown,862
Nagaland,2019,2,Unknown,34567
Nagaland,2019,2,Unknown,13108
Nagaland,2019,2,Unknown,4655
Nagaland,2019,2,Unknown,3210
Nagaland,2019,2,Unknown,2411
Nagaland,2019,2,Unknown,2152
Nagaland,2019,2,Unknown,2143
Nagaland,2019,2,Unknown,1680
Nagaland,2019,2,Unknown,1148
Nagaland,2019,2,Unknown,1084
Nagaland,2019,3,Unknown,41036
Nagaland,2019,3,Unknown,15677
Nagaland,2019,3,Unknown,5593
Nagaland,2019,3,Unknown,3976
Nagaland,2019,3,Unknown,2961
Nagaland,2019,3,Unknown,2642
Nagaland,2019,3,Unknown,2599
Nagaland,2019,3,Unknown,2058
Nagaland,2019,3,Unknown,1377
Nagaland,2019,3,Unknown,1251
Nagaland,2019,4,Unknown,47000
Nagaland,2019,4,Unknown,18232
Nagaland,2019,4,Unknown,6606
Nagaland,2019,4,Unknown,4863
Nagaland,2019,4,Unknown,3540
Nagaland,2019,4,Unknown,3109
Nagaland,2019,4,Unknown,3081
Nagaland,2019,4,Unknown,2475
Nagaland,2019,4,Unknown,1623
Nagaland,2019,4,Unknown,1460
Nagaland,2020,1,Unknown,53696
Nagaland,2020,1,Unknown,20644
Nagaland,2020,1,Unknown,7626
Nagaland,2020,1,Unknown,5747
Nagaland,2020,1,Unknown,4118
Nagaland,2020,1,Unknown,3637
Nagaland,2020,1,Unknown,3634
Nagaland,2020,1,Unknown,2898
Nagaland,2020,1,Unknown,1899
Nagaland,2020,1,Unknown,1814
Nagaland,2020,2,Unknown,63398
Nagaland,2020,2,Unknown,24236
Nagaland,2020,2,Unknown,9559
Nagaland,2020,2,Unknown,7917
Nagaland,2020,2,Unknown,5296
Nagaland,2020,2,Unknown,4779
Nagaland,2020,2,Unknown,4535
Nagaland,2020,2,Unknown,3647
Nagaland,2020,2,Unknown,2534
Nagaland,2020,2,Unknown,2423
Nagaland,2020,3,Unknown,79061
Nagaland,2020,3,Unknown,31483
Nagaland,2020,3,Unknown,13591
Nagaland,2020,3,Unknown,13155
Nagaland,2020,3,Unknown,7980
Nagaland,2020,3,Unknown,7220
Nagaland,2020,3,Unknown,6151
Nagaland,2020,3,Unknown,4942
Nagaland,2020,3,Unknown,3486
Nagaland,2020,3,Unknown,3306
Nagaland,2020,4,Unknown,87807
Nagaland,2020,4,Unknown,34872
Nagaland,2020,4,Unknown,14932
Nagaland,2020,4,Unknown,14511
Nagaland,2020,4,Unknown,8821
Nagaland,2020,4,Unknown,8177
Nagaland,2020,4,Unknown,6888
Nagaland,2020,4,Unknown,5541
Nagaland,2020,4,Unknown,3919
Nagaland,2020,4,Unknown,3629
Nagaland,2021,1,Unknown,94968
Nagaland,2021,1,Unknown,37488
Nagaland,2021,1,Unknown,16154
Nagaland,2021,1,Unknown,15634
Nagaland,2021,1,Unknown,9531
