state,year,quarter,pincode,registered_users
Madhya Pradesh,2021,3,Unknown,196173
Madhya Pradesh,2021,3,Unknown,170393
Madhya Pradesh,2021,3,Unknown,167859
Madhya Pradesh,2021,3,Unknown,157536
Madhya Pradesh,2021,3,Unknown,153878
Madhya Pradesh,2021,3,Unknown,144518
Madhya Pradesh,2021,3,Unknown,143700
Madhya Pradesh,2021,4,Unknown,246911
Madhya Pradesh,2021,4,Unknown,225433
Madhya Pradesh,2021,4,Unknown,222066
Madhya Pradesh,2021,4,Unknown,208931
Madhya Pradesh,2021,4,Unknown,181784
Madhya Pradesh,2021,4,Unknown,179603
Madhya Pradesh,2021,4,Unknown,167796
Madhya Pradesh,2021,4,Unknown,164329
Madhya Pradesh,2021,4,Unknown,154609
Madhya Pradesh,2021,4,Unknown,153628
Madhya Pradesh,2022,1,Unknown,261115
Madhya Pradesh,2022,1,Unknown,238296
Madhya Pradesh,2022,1,Unknown,235768
Madhya Pradesh,2022,1,Unknown,220888
Madhya Pradesh,2022,1,Unknown,192336
Madhya Pradesh,2022,1,Unknown,190837
Madhya Pradesh,2022,1,Unknown,177586
Madhya Pradesh,2022,1,Unknown,174161
Madhya Pradesh,2022,1,Unknown,164039
Madhya Pradesh,2022,1,Unknown,163020
Madhya Pradesh,2022,2,Unknown,274815
Madhya Pradesh,2022,2,Unknown,250461
Madhya Pradesh,2022,2,Unknown,248656
Madhya Pradesh,2022,2,Unknown,232223
Madhya Pradesh,2022,2,Unknown,202395
Madhya Pradesh,2022,2,Unknown,201497
Madhya Pradesh,2022,2,Unknown,186815
Madhya Pradesh,2022,2,Unknown,183624
Madhya Pradesh,2022,2,Unknown,173002
Madhya Pradesh,2022,2,Unknown,172044
Madhya Pradesh,2022,3,Unknown,288913
Madhya Pradesh,2022,3,Unknown,263235
Madhya Pradesh,2022,3,Unknown,262081
Madhya Pradesh,2022,3,Unknown,243950
Madhya Pradesh,2022,3,Unknown,212978
Madhya Pradesh,2022,3,Unknown,212433
Madhya Pradesh,2022,3,Unknown,196282
Madhya Pradesh,2022,3,Unknown,193259
Madhya Pradesh,2022,3,Unknown,182361
Madhya Pradesh,2022,3,Unknown,181296
Madhya Pradesh,2022,4,Unknown,303133
Madhya Pradesh,2022,4,Unknown,276072
Madhya Pradesh,2022,4,Unknown,274876
Madhya Pradesh,2022,4,Unknown,255626
Madhya Pradesh,2022,4,Unknown,223606
Madhya Pradesh,2022,4,Unknown,223077
Madhya Pradesh,2022,4,Unknown,205810
Madhya Pradesh,2022,4,Unknown,202602
Madhya Pradesh,2022,4,Unknown,191690
Madhya Pradesh,2022,4,Unknown,190477
Madhya Pradesh,2023,1,Unknown,317133
Madhya Pradesh,2023,1,Unknown,288286
Madhya Pradesh,2023,1,Unknown,287746
Madhya Pradesh,2023,1,Unknown,266938
Madhya Pradesh,2023,1,Unknown,233726
Madhya Pradesh,2023,1,Unknown,233495
Madhya Pradesh,2023,1,Unknown,215070
Madhya Pradesh,2023,1,Unknown,211859
Madhya Pradesh,2023,1,Unknown,200550
Madhya Pradesh,2023,1,Unknown,199604
Madhya Pradesh,2023,2,Unknown,328764
Madhya Pradesh,2023,2,Unknown,299405
Madhya Pradesh,2023,2,Unknown,298290
Madhya Pradesh,2023,2,Unknown,276442
Madhya Pradesh,2023,2,Unknown,243148
Madhya Pradesh,2023,2,Unknown,242442
Madhya Pradesh,2023,2,Unknown,222664
Madhya Pradesh,2023,2,Unknown,220177
Madhya Pradesh,2023,2,Unknown,208417
Madhya Pradesh,2023,2,Unknown,207361
Madhya Pradesh,2023,3,Unknown,341355
Madhya Pradesh,2023,3,Unknown,311925
Madhya Pradesh,2023,3,Unknown,309315
Madhya Pradesh,2023,3,Unknown,286991
Madhya Pradesh,2023,3,Unknown,253258
Madhya Pradesh,2023,3,Unknown,252027
Madhya Pradesh,2023,3,Unknown,231205
Madhya Pradesh,2023,3,Unknown,228883
Madhya Pradesh,2023,3,Unknown,216725
Madhya Pradesh,2023,3,Unknown,215698
Madhya Pradesh,2023,4,Unknown,353272
Madhya Pradesh,2023,4,Unknown,323082
Madhya Pradesh,2023,4,Unknown,319497
Madhya Pradesh,2023,4,Unknown,296338
Madhya Pradesh,2023,4,Unknown,262675
Madhya Pradesh,2023,4,Unknown,260836
Madhya Pradesh,2023,4,Unknown,238911
Madhya Pradesh,2023,4,Unknown,237094
Madhya Pradesh,2023,4,Unknown,224169
Madhya Pradesh,2023,4,Unknown,223650
Madhya Pradesh,2024,1,Unknown,366740
Madhya Pradesh,2024,1,Unknown,336282
Madhya Pradesh,2024,1,Unknown,331435
Madhya Pradesh,2024,1,Unknown,307506
Madhya Pradesh,2024,1,Unknown,273527
Madhya Pradesh,2024,1,Unknown,271089
Madhya Pradesh,2024,1,Unknown,248021
Madhya Pradesh,2024,1,Unknown,246574
Madhya Pradesh,2024,1,Unknown,233063
Madhya Pradesh,2024,1,Unknown,232622
Madhya Pradesh,2024,2,Unknown,380585
Madhya Pradesh,2024,2,Unknown,349278
Madhya Pradesh,2024,2,Unknown,343271
Madhya Pradesh,2024,2,Unknown,318679
Madhya Pradesh,2024,2,Unknown,284425
Madhya Pradesh,2024,2,Unknown,281535
Madhya Pradesh,2024,2,Unknown,257031
Madhya Pradesh,2024,2,Unknown,255887
Madhya Pradesh,2024,2,Unknown,241767
Madhya Pradesh,2024,2,Unknown,241380
Madhya Pradesh,2024,3,Unknown,686231
Madhya Pradesh,2024,3,Unknown,377496
Madhya Pradesh,2024,3,Unknown,343451
Madhya Pradesh,2024,3,Unknown,327901
Madhya Pradesh,2024,3,Unknown,317564
Madhya Pradesh,2024,3,Unknown,313387
Madhya Pradesh,2024,3,Unknown,307754
Madhya Pradesh,2024,3,Unknown,299292
Madhya Pradesh,2024,3,Unknown,287310
Madhya Pradesh,2024,3,Unknown,268275
Madhya Pradesh,2024,4,Unknown,709324
Madhya Pradesh,2024,4,Unknown,390557
Madhya Pradesh,2024,4,Unknown,353539
Madhya Pradesh,2024,4,Unknown,336239
Madhya Pradesh,2024,4,Unknown,327803
Madhya Pradesh,2024,4,Unknown,323988
Madhya Pradesh,2024,4,Unknown,319204
Madhya Pradesh,2024,4,Unknown,310974
Madhya Pradesh,2024,4,Unknown,297236
Madhya Pradesh,2024,4,Unknown,276681
Maharashtra,2018,1,Unknown,55174
Maharashtra,2018,1,Unknown,54638
Maharashtra,2018,1,Unknown,53647
Maharashtra,2018,1,Unknown,52495
Maharashtra,2018,1,Unknown,49627
Maharashtra,2018,1,Unknown,48926
Maharashtra,2018,1,Unknown,46211
Maharashtra,2018,1,Unknown,44726
Maharashtra,2018,1,Unknown,41663
Maharashtra,2018,1,Unknown,41385
Maharashtra,2018,2,Unknown,72841
Maharashtra,2018,2,Unknown,69458
Maharashtra,2018,2,Unknown,68851
Maharashtra,2018,2,Unknown,68126
Maharashtra,2018,2,Unknown,68039
Maharashtra,2018,2,Unknown,64163
Maharashtra,2018,2,Unknown,62765
Maharashtra,2018,2,Unknown,61067
Maharashtra,2018,2,Unknown,54537
Maharashtra,2018,2,Unknown,53923
Maharashtra,2018,3,Unknown,91512
Maharashtra,2018,3,Unknown,88889
Maharashtra,2018,3,Unknown,84490
Maharashtra,2018,3,Unknown,84300
Maharashtra,2018,3,Unknown,82739
Maharashtra,2018,3,Unknown,80013
Maharashtra,2018,3,Unknown,77756
Maharashtra,2018,3,Unknown,76860
Maharashtra,2018,3,Unknown,67915
Maharashtra,2018,3,Unknown,67300
Maharashtra,2018,4,Unknown,130390
Maharashtra,2018,4,Unknown,113676
Maharashtra,2018,4,Unknown,106288
Maharashtra,2018,4,Unknown,106132
Maharashtra,2018,4,Unknown,103325
Maharashtra,2018,4,Unknown,102393
Maharashtra,2018,4,Unknown,102306
Maharashtra,2018,4,Unknown,93461
Maharashtra,2018,4,Unknown,88343
Maharashtra,2018,4,Unknown,87905
Maharashtra,2019,1,Unknown,164019
Maharashtra,2019,1,Unknown,137359
Maharashtra,2019,1,Unknown,133341
Maharashtra,2019,1,Unknown,129314
Maharashtra,2019,1,Unknown,126623
Maharashtra,2019,1,Unknown,123678
Maharashtra,2019,1,Unknown,120482
Maharashtra,2019,1,Unknown,110778
Maharashtra,2019,1,Unknown,105695
Maharashtra,2019,1,Unknown,105603
Maharashtra,2019,2,Unknown,190214
Maharashtra,2019,2,Unknown,156028
Maharashtra,2019,2,Unknown,153146
Maharashtra,2019,2,Unknown,151268
Maharashtra,2019,2,Unknown,143887
Maharashtra,2019,2,Unknown,141507
Maharashtra,2019,2,Unknown,134886
Maharashtra,2019,2,Unknown,124330
Maharashtra,2019,2,Unknown,122222
Maharashtra,2019,2,Unknown,120199
Maharashtra,2019,3,Unknown,217009
Maharashtra,2019,3,Unknown,175465
Maharashtra,2019,3,Unknown,172371
Maharashtra,2019,3,Unknown,171833
Maharashtra,2019,3,Unknown,160987
Maharashtra,2019,3,Unknown,159530
Maharashtra,2019,3,Unknown,149071
Maharashtra,2019,3,Unknown,140288
Maharashtra,2019,3,Unknown,139768
Maharashtra,2019,3,Unknown,134946
Maharashtra,2019,4,Unknown,243170
Maharashtra,2019,4,Unknown,194467
Maharashtra,2019,4,Unknown,190844
Maharashtra,2019,4,Unknown,186756
Maharashtra,2019,4,Unknown,174293
Maharashtra,2019,4,Unknown,173559
Maharashtra,2019,4,Unknown,159468
Maharashtra,2019,4,Unknown,154739
Maharashtra,2019,4,Unknown,154167
Maharashtra,2019,4,Unknown,146715
Maharashtra,2020,1,Unknown,270275
Maharashtra,2020,1,Unknown,212525
Maharashtra,2020,1,Unknown,208988
Maharashtra,2020,1,Unknown,201500
Maharashtra,2020,1,Unknown,186363
Maharashtra,2020,1,Unknown,186165
Maharashtra,2020,1,Unknown,168527
Maharashtra,2020,1,Unknown,168309
Maharashtra,2020,1,Unknown,166778
Maharashtra,2020,1,Unknown,157439
Maharashtra,2020,2,Unknown,298762
Maharashtra,2020,2,Unknown,228984
Maharashtra,2020,2,Unknown,227567
Maharashtra,2020,2,Unknown,219871
Maharashtra,2020,2,Unknown,196984
Maharashtra,2020,2,Unknown,195723
Maharashtra,2020,2,Unknown,180438
Maharashtra,2020,2,Unknown,179082
Maharashtra,2020,2,Unknown,174526
Maharashtra,2020,2,Unknown,171283
Maharashtra,2020,3,Unknown,328833
Maharashtra,2020,3,Unknown,249631
Maharashtra,2020,3,Unknown,246816
Maharashtra,2020,3,Unknown,237605
Maharashtra,2020,3,Unknown,210139
Maharashtra,2020,3,Unknown,207577
Maharashtra,2020,3,Unknown,194368
Maharashtra,2020,3,Unknown,192623
Maharashtra,2020,3,Unknown,186022
Maharashtra,2020,3,Unknown,183054
Maharashtra,2020,4,Unknown,365506
Maharashtra,2020,4,Unknown,275019
Maharashtra,2020,4,Unknown,272167
Maharashtra,2020,4,Unknown,259489
Maharashtra,2020,4,Unknown,226460
Maharashtra,2020,4,Unknown,223378
Maharashtra,2020,4,Unknown,211381
Maharashtra,2020,4,Unknown,207632
Maharashtra,2020,4,Unknown,203721
Maharashtra,2020,4,Unknown,198677
Maharashtra,2021,1,Unknown,396179
Maharashtra,2021,1,Unknown,296340
Maharashtra,2021,1,Unknown,294563
Maharashtra,2021,1,Unknown,278568
Maharashtra,2021,1,Unknown,242613
Maharashtra,2021,1,Unknown,239079
Maharashtra,2021,1,Unknown,227047
Maharashtra,2021,1,Unknown,222366
Maharashtra,2021,1,Unknown,219310
Maharashtra,2021,1,Unknown,215326
Maharashtra,2021,2,Unknown,424376
Maharashtra,2021,2,Unknown,316643
Maharashtra,2021,2,Unknown,314922
Maharashtra,2021,2,Unknown,297460
Maharashtra,2021,2,Unknown,258524
Maharashtra,2021,2,Unknown,254412
Maharashtra,2021,2,Unknown,241933
Maharashtra,2021,2,Unknown,236990
Maharashtra,2021,2,Unknown,234225
Maharashtra,2021,2,Unknown,230486
Maharashtra,2021,3,Unknown,456284
Maharashtra,2021,3,Unknown,339230
Maharashtra,2021,3,Unknown,338109
Maharashtra,2021,3,Unknown,318461
Maharashtra,2021,3,Unknown,276031
Maharashtra,2021,3,Unknown,271372
Maharashtra,2021,3,Unknown,258494
Maharashtra,2021,3,Unknown,253190
Maharashtra,2021,3,Unknown,250903
Maharashtra,2021,3,Unknown,247336
Maharashtra,2021,4,Unknown,488443
Maharashtra,2021,4,Unknown,361651
Maharashtra,2021,4,Unknown,361639
Maharashtra,2021,4,Unknown,339622
Maharashtra,2021,4,Unknown,293493
Maharashtra,2021,4,Unknown,288386
Maharashtra,2021,4,Unknown,275050
Maharashtra,2021,4,Unknown,269570
Maharashtra,2021,4,Unknown,267613
Maharashtra,2021,4,Unknown,264454
Maharashtra,2022,1,Unknown,518716
Maharashtra,2022,1,Unknown,383878
Maharashtra,2022,1,Unknown,382909
Maharashtra,2022,1,Unknown,359195
Maharashtra,2022,1,Unknown,309834
Maharashtra,2022,1,Unknown,304204
Maharashtra,2022,1,Unknown,290395
Maharashtra,2022,1,Unknown,285232
Maharashtra,2022,1,Unknown,283274
Maharashtra,2022,1,Unknown,280349
Maharashtra,2022,2,Unknown,547501
Maharashtra,2022,2,Unknown,405030
Maharashtra,2022,2,Unknown,402926
Maharashtra,2022,2,Unknown,377989
Maharashtra,2022,2,Unknown,325347
Maharashtra,2022,2,Unknown,319102
Maharashtra,2022,2,Unknown,304859
Maharashtra,2022,2,Unknown,299893
Maharashtra,2022,2,Unknown,298201
Maharashtra,2022,2,Unknown,295518
Maharashtra,2022,3,Unknown,577754
Maharashtra,2022,3,Unknown,426978
Maharashtra,2022,3,Unknown,423682
Maharashtra,2022,3,Unknown,397304
Maharashtra,2022,3,Unknown,341226
Maharashtra,2022,3,Unknown,334370
Maharashtra,2022,3,Unknown,319916
Maharashtra,2022,3,Unknown,315106
Maharashtra,2022,3,Unknown,313660
Maharashtra,2022,3,Unknown,311391
Maharashtra,2022,4,Unknown,608005
Maharashtra,2022,4,Unknown,448917
Maharashtra,2022,4,Unknown,443926
Maharashtra,2022,4,Unknown,416996
Maharashtra,2022,4,Unknown,357121
Maharashtra,2022,4,Unknown,349702
Maharashtra,2022,4,Unknown,335006
Maharashtra,2022,4,Unknown,330549
Maharashtra,2022,4,Unknown,329184
Maharashtra,2022,4,Unknown,327401
Maharashtra,2023,1,Unknown,636458
Maharashtra,2023,1,Unknown,469695
Maharashtra,2023,1,Unknown,463523
Maharashtra,2023,1,Unknown,435681
Maharashtra,2023,1,Unknown,372363
Maharashtra,2023,1,Unknown,364299
Maharashtra,2023,1,Unknown,349377
Maharashtra,2023,1,Unknown,345051
Maharashtra,2023,1,Unknown,343824
Maharashtra,2023,1,Unknown,342471
Maharashtra,2023,2,Unknown,662196
Maharashtra,2023,2,Unknown,488059
Maharashtra,2023,2,Unknown,480675
Maharashtra,2023,2,Unknown,451655
Maharashtra,2023,2,Unknown,384994
Maharashtra,2023,2,Unknown,376210
Maharashtra,2023,2,Unknown,361178
Maharashtra,2023,2,Unknown,357173
Maharashtra,2023,2,Unknown,356662
Maharashtra,2023,2,Unknown,356058
Maharashtra,2023,3,Unknown,688520
Maharashtra,2023,3,Unknown,507190
Maharashtra,2023,3,Unknown,499001
Maharashtra,2023,3,Unknown,468655
Maharashtra,2023,3,Unknown,398622
Maharashtra,2023,3,Unknown,389628
Maharashtra,2023,3,Unknown,374188
Maharashtra,2023,3,Unknown,370416
Maharashtra,2023,3,Unknown,370074
Maharashtra,2023,3,Unknown,370025
Maharashtra,2023,4,Unknown,714635
Maharashtra,2023,4,Unknown,525446
Maharashtra,2023,4,Unknown,516527
Maharashtra,2023,4,Unknown,484995
Maharashtra,2023,4,Unknown,411374
Maharashtra,2023,4,Unknown,401712
Maharashtra,2023,4,Unknown,386363
Maharashtra,2023,4,Unknown,383749
Maharashtra,2023,4,Unknown,383292
Maharashtra,2023,4,Unknown,382867
Maharashtra,2024,1,Unknown,743686
Maharashtra,2024,1,Unknown,546470
Maharashtra,2024,1,Unknown,536197
Maharashtra,2024,1,Unknown,503220
Maharashtra,2024,1,Unknown,426008
Maharashtra,2024,1,Unknown,416137
Maharashtra,2024,1,Unknown,400085
Maharashtra,2024,1,Unknown,398960
Maharashtra,2024,1,Unknown,397653
Maharashtra,2024,1,Unknown,397244
Maharashtra,2024,2,Unknown,772632
Maharashtra,2024,2,Unknown,567438
Maharashtra,2024,2,Unknown,556561
Maharashtra,2024,2,Unknown,522124
Maharashtra,2024,2,Unknown,441387
Maharashtra,2024,2,Unknown,430681
Maharashtra,2024,2,Unknown,414640
Maharashtra,2024,2,Unknown,414238
Maharashtra,2024,2,Unknown,412608
Maharashtra,2024,2,Unknown,412414
Maharashtra,2024,3,Unknown,844933
Maharashtra,2024,3,Unknown,663976
Maharashtra,2024,3,Unknown,566967
Maharashtra,2024,3,Unknown,505976
Maharashtra,2024,3,Unknown,501733
Maharashtra,2024,3,Unknown,449430
Maharashtra,2024,3,Unknown,436169
Maharashtra,2024,3,Unknown,405823
Maharashtra,2024,3,Unknown,369412
Maharashtra,2024,3,Unknown,355795
Maharashtra,2024,4,Unknown,871910
Maharashtra,2024,4,Unknown,683451
Maharashtra,2024,4,Unknown,582722
Maharashtra,2024,4,Unknown,517502
Maharashtra,2024,4,Unknown,517377
Maharashtra,2024,4,Unknown,461440
Maharashtra,2024,4,Unknown,450724
Maharashtra,2024,4,Unknown,417373
Maharashtra,2024,4,Unknown,378785
Maharashtra,2024,4,Unknown,364919
Manipur,2018,1,Unknown,5825
Manipur,2018,1,Unknown,2063
Manipur,2018,1,Unknown,1608
Manipur,2018,1,Unknown,1230
Manipur,2018,1,Unknown,1211
Manipur,2018,1,Unknown,1189
Manipur,2018,1,Unknown,1034
Manipur,2018,1,Unknown,1034
Manipur,2018,1,Unknown,970
Manipur,2018,1,Unknown,948
Manipur,2018,2,Unknown,8370
Manipur,2018,2,Unknown,3001
Manipur,2018,2,Unknown,2602
Manipur,2018,2,Unknown,1893
Manipur,2018,2,Unknown,1795
Manipur,2018,2,Unknown,1775
Manipur,2018,2,Unknown,1773
Manipur,2018,2,Unknown,1728
Manipur,2018,2,Unknown,1539
Manipur,2018,2,Unknown,1516
Manipur,2018,3,Unknown,10911
Manipur,2018,3,Unknown,4101
Manipur,2018,3,Unknown,3219
Manipur,2018,3,Unknown,2534
Manipur,2018,3,Unknown,2316
Manipur,2018,3,Unknown,2279
Manipur,2018,3,Unknown,2219
Manipur,2018,3,Unknown,2128
Manipur,2018,3,Unknown,2114
Manipur,2018,3,Unknown,2056
Manipur,2018,4,Unknown,14342
Manipur,2018,4,Unknown,5526
Manipur,2018,4,Unknown,4221
Manipur,2018,4,Unknown,3508
Manipur,2018,4,Unknown,3077
Manipur,2018,4,Unknown,2985
Manipur,2018,4,Unknown,2877
Manipur,2018,4,Unknown,2734
Manipur,2018,4,Unknown,2679
Manipur,2018,4,Unknown,2549
Manipur,2019,1,Unknown,16916
Manipur,2019,1,Unknown,6562
Manipur,2019,1,Unknown,4947
Manipur,2019,1,Unknown,4247
Manipur,2019,1,Unknown,3738
Manipur,2019,1,Unknown,3612
Manipur,2019,1,Unknown,3437
Manipur,2019,1,Unknown,3259
Manipur,2019,1,Unknown,3182
Manipur,2019,1,Unknown,3025
Manipur,2019,2,Unknown,19706
Manipur,2019,2,Unknown,7662
Manipur,2019,2,Unknown,5616
Manipur,2019,2,Unknown,4966
Manipur,2019,2,Unknown,4424
Manipur,2019,2,Unknown,4265
Manipur,2019,2,Unknown,3990
Manipur,2019,2,Unknown,3777
Manipur,2019,2,Unknown,3589
Manipur,2019,2,Unknown,3558
Manipur,2019,3,Unknown,22710
Manipur,2019,3,Unknown,8963
Manipur,2019,3,Unknown,6388
Manipur,2019,3,Unknown,5752
Manipur,2019,3,Unknown,5070
Manipur,2019,3,Unknown,5001
Manipur,2019,3,Unknown,4684
Manipur,2019,3,Unknown,4254
Manipur,2019,3,Unknown,4102
Manipur,2019,3,Unknown,3974
Manipur,2019,4,Unknown,25471
Manipur,2019,4,Unknown,10002
Manipur,2019,4,Unknown,7206
Manipur,2019,4,Unknown,6672
Manipur,2019,4,Unknown,5745
Manipur,2019,4,Unknown,5696
Manipur,2019,4,Unknown,5365
Manipur,2019,4,Unknown,4925
Manipur,2019,4,Unknown,4709
Manipur,2019,4,Unknown,4512
Manipur,2020,1,Unknown,28400
Manipur,2020,1,Unknown,11267
Manipur,2020,1,Unknown,8206
Manipur,2020,1,Unknown,7649
Manipur,2020,1,Unknown,6635
Manipur,2020,1,Unknown,6376
Manipur,2020,1,Unknown,6066
Manipur,2020,1,Unknown,5614
Manipur,2020,1,Unknown,5397
Manipur,2020,1,Unknown,5197
Manipur,2020,2,Unknown,32442
Manipur,2020,2,Unknown,13115
Manipur,2020,2,Unknown,10076
Manipur,2020,2,Unknown,9675
Manipur,2020,2,Unknown,8426
Manipur,2020,2,Unknown,7522
Manipur,2020,2,Unknown,7283
Manipur,2020,2,Unknown,6862
Manipur,2020,2,Unknown,6744
Manipur,2020,2,Unknown,6572
Manipur,2020,3,Unknown,37728
Manipur,2020,3,Unknown,15470
Manipur,2020,3,Unknown,12056
Manipur,2020,3,Unknown,11530
Manipur,2020,3,Unknown,10017
Manipur,2020,3,Unknown,8812
Manipur,2020,3,Unknown,8766
Manipur,2020,3,Unknown,8207
Manipur,2020,3,Unknown,8206
Manipur,2020,3,Unknown,8105
Manipur,2020,4,Unknown,41917
Manipur,2020,4,Unknown,17273
Manipur,2020,4,Unknown,13264
Manipur,2020,4,Unknown,12893
Manipur,2020,4,Unknown,11106
Manipur,2020,4,Unknown,9845
Manipur,2020,4,Unknown,9803
Manipur,2020,4,Unknown,9237
Manipur,2020,4,Unknown,9058
Manipur,2020,4,Unknown,9055
Manipur,2021,1,Unknown,45367
Manipur,2021,1,Unknown,18706
Manipur,2021,1,Unknown,14339
Manipur,2021,1,Unknown,13896
Manipur,2021,1,Unknown,12018
Manipur,2021,1,Unknown,10659
Manipur,2021,1,Unknown,10577
Manipur,2021,1,Unknown,10038
Manipur,2021,1,Unknown,9835
Manipur,2021,1,Unknown,9752
Manipur,2021,2,Unknown,48527
Manipur,2021,2,Unknown,19987
Manipur,2021,2,Unknown,15383
Manipur,2021,2,Unknown,14912
Manipur,2021,2,Unknown,12882
Manipur,2021,2,Unknown,11401
Manipur,2021,2,Unknown,11348
Manipur,2021,2,Unknown,10740
Manipur,2021,2,Unknown,10542
Manipur,2021,2,Unknown,10473
Manipur,2021,3,Unknown,52013
Manipur,2021,3,Unknown,21440
Manipur,2021,3,Unknown,16512
Manipur,2021,3,Unknown,16112
Manipur,2021,3,Unknown,13914
Manipur,2021,3,Unknown,12242
Manipur,2021,3,Unknown,12236
Manipur,2021,3,Unknown,11534
Manipur,2021,3,Unknown,11378
Manipur,2021,3,Unknown,11323
Manipur,2021,4,Unknown,55504
Manipur,2021,4,Unknown,22870
Manipur,2021,4,Unknown,17655
Manipur,2021,4,Unknown,17290
Manipur,2021,4,Unknown,14898
Manipur,2021,4,Unknown,13103
Manipur,2021,4,Unknown,13084
Manipur,2021,4,Unknown,12351
Manipur,2021,4,Unknown,12210
Manipur,2021,4,Unknown,12180
Manipur,2022,1,Unknown,58698
Manipur,2022,1,Unknown,24200
Manipur,2022,1,Unknown,18698
Manipur,2022,1,Unknown,18416
Manipur,2022,1,Unknown,15858
Manipur,2022,1,Unknown,13936
Manipur,2022,1,Unknown,13884
Manipur,2022,1,Unknown,13156
Manipur,2022,1,Unknown,12970
Manipur,2022,1,Unknown,12932
Manipur,2022,2,Unknown,61814
Manipur,2022,2,Unknown,25501
Manipur,2022,2,Unknown,19715
Manipur,2022,2,Unknown,19429
Manipur,2022,2,Unknown,16787
Manipur,2022,2,Unknown,14709
Manipur,2022,2,Unknown,14659
Manipur,2022,2,Unknown,13885
Manipur,2022,2,Unknown,13673
Manipur,2022,2,Unknown,13652
Manipur,2022,3,Unknown,65086
Manipur,2022,3,Unknown,26851
Manipur,2022,3,Unknown,20753
Manipur,2022,3,Unknown,20419
Manipur,2022,3,Unknown,17684
Manipur,2022,3,Unknown,15491
Manipur,2022,3,Unknown,15410
Manipur,2022,3,Unknown,14636
Manipur,2022,3,Unknown,14379
Manipur,2022,3,Unknown,14377
Manipur,2022,4,Unknown,68237
Manipur,2022,4,Unknown,28149
Manipur,2022,4,Unknown,21736
Manipur,2022,4,Unknown,21231
Manipur,2022,4,Unknown,18448
Manipur,2022,4,Unknown,16213
Manipur,2022,4,Unknown,16111
Manipur,2022,4,Unknown,15321
Manipur,2022,4,Unknown,15025
Manipur,2022,4,Unknown,15009
Manipur,2023,1,Unknown,71219
Manipur,2023,1,Unknown,29381
Manipur,2023,1,Unknown,22719
Manipur,2023,1,Unknown,22153
Manipur,2023,1,Unknown,19287
Manipur,2023,1,Unknown,16940
Manipur,2023,1,Unknown,16826
Manipur,2023,1,Unknown,16007
Manipur,2023,1,Unknown,15692
Manipur,2023,1,Unknown,15662
Manipur,2023,2,Unknown,73902
Manipur,2023,2,Unknown,30512
Manipur,2023,2,Unknown,23606
Manipur,2023,2,Unknown,23177
Manipur,2023,2,Unknown,20138
Manipur,2023,2,Unknown,17664
Manipur,2023,2,Unknown,17497
Manipur,2023,2,Unknown,16688
Manipur,2023,2,Unknown,16376
Manipur,2023,2,Unknown,16351
Manipur,2023,3,Unknown,76833
Manipur,2023,3,Unknown,31726
Manipur,2023,3,Unknown,24595
Manipur,2023,3,Unknown,24154
Manipur,2023,3,Unknown,20981
Manipur,2023,3,Unknown,18360
Manipur,2023,3,Unknown,18221
Manipur,2023,3,Unknown,17393
Manipur,2023,3,Unknown,17035
Manipur,2023,3,Unknown,17026
Manipur,2023,4,Unknown,79881
Manipur,2023,4,Unknown,32940
Manipur,2023,4,Unknown,25609
Manipur,2023,4,Unknown,25175
Manipur,2023,4,Unknown,21890
Manipur,2023,4,Unknown,19117
Manipur,2023,4,Unknown,18981
Manipur,2023,4,Unknown,18131
Manipur,2023,4,Unknown,17803
Manipur,2023,4,Unknown,17784
Manipur,2024,1,Unknown,83182
Manipur,2024,1,Unknown,34272
Manipur,2024,1,Unknown,26720
Manipur,2024,1,Unknown,26332
Manipur,2024,1,Unknown,22901
Manipur,2024,1,Unknown,19903
Manipur,2024,1,Unknown,19753
Manipur,2024,1,Unknown,18969
Manipur,2024,1,Unknown,18627
Manipur,2024,1,Unknown,18566
Manipur,2024,2,Unknown,86604
Manipur,2024,2,Unknown,35667
Manipur,2024,2,Unknown,27910
Manipur,2024,2,Unknown,27452
Manipur,2024,2,Unknown,23909
Manipur,2024,2,Unknown,20741
Manipur,2024,2,Unknown,20612
Manipur,2024,2,Unknown,19835
Manipur,2024,2,Unknown,19481
Manipur,2024,2,Unknown,19409
Manipur,2024,3,Unknown,61043
Manipur,2024,3,Unknown,41121
Manipur,2024,3,Unknown,40621
Manipur,2024,3,Unknown,32039
Manipur,2024,3,Unknown,28151
Manipur,2024,3,Unknown,27953
Manipur,2024,3,Unknown,25460
Manipur,2024,3,Unknown,24653
Manipur,2024,3,Unknown,24592
Manipur,2024,3,Unknown,20846
Manipur,2024,4,Unknown,62870
Manipur,2024,4,Unknown,42355
Manipur,2024,4,Unknown,41998
Manipur,2024,4,Unknown,33154
Manipur,2024,4,Unknown,29377
Manipur,2024,4,Unknown,28573
Manipur,2024,4,Unknown,26342
Manipur,2024,4,Unknown,25538
Manipur,2024,4,Unknown,25507
Manipur,2024,4,Unknown,21627
Meghalaya,2018,1,Unknown,2493
Meghalaya,2018,1,Unknown,1386
Meghalaya,2018,1,Unknown,1033
Meghalaya,2018,1,Unknown,999
Meghalaya,2018,1,Unknown,943
Meghalaya,2018,1,Unknown,908
Meghalaya,2018,1,Unknown,855
Meghalaya,2018,1,Unknown,752
Meghalaya,2018,1,Unknown,646
Meghalaya,2018,1,Unknown,613
